filename	label	sex	speaker	domain	fold
MSP-IMPROV-S10H-M04-T-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-P-FM02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-P-FM03	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-P-FM04	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-P-FM05	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-P-FM06	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-P-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-S-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-S-FM02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-S-FM03	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-S-MF02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-F04-T-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-P-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-P-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-P-FM03	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-P-FM04	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-P-FM05	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-P-FM06	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-P-FM07	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-P-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-P-MF02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-S-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-S-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-S-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-S-MF02	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10N-M04-T-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-F04-P-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10S-F04-P-FM02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10S-F04-P-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10S-F04-S-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10S-F04-S-MF02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10S-F04-S-MF03	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10S-F04-S-MF04	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-P-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-P-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-P-MF02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-P-MF03	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-P-MF04	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-S-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-S-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-S-MF02	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-S-MF03	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-S-MF04	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-S-MF05	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S10S-M04-T-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11A-F04-P-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11A-F04-P-FM02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11A-F04-P-FM03	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11A-F04-P-FM04	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11A-F04-S-FM01	A	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11A-F04-S-FM02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11A-F04-S-MF01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11A-F04-T-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11A-M04-P-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11A-M04-P-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11A-M04-P-FM03	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11A-M04-P-FM04	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11A-M04-P-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11A-M04-P-MF02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11A-M04-S-FM01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11A-M04-S-FM02	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11A-M04-S-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11A-M04-T-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11H-F04-P-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11H-F04-P-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11H-F04-P-MF02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11H-F04-S-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11H-F04-S-FM02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11H-F04-S-FM03	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11H-F04-S-FM04	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11H-F04-S-FM05	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11H-F04-S-MF02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11H-F04-T-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11H-M04-P-FM01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11H-M04-P-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11H-M04-P-MF02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11H-M04-S-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11H-M04-S-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11H-M04-S-FM03	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11H-M04-S-FM04	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11H-M04-S-FM05	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11H-M04-S-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11H-M04-T-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11N-F04-S-FM02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11N-F04-S-MF01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11N-F04-S-MF02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11N-F04-T-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11N-M04-S-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11N-M04-S-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11N-M04-T-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11S-F04-S-FM01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11S-F04-S-MF01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11S-F04-T-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S11S-M04-P-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11S-M04-S-FM01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11S-M04-S-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S11S-M04-T-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12A-F04-S-FM01	A	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12A-F04-S-MF01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12A-F04-T-FM01	A	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12A-M04-P-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12A-M04-S-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12A-M04-T-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12H-F04-P-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12H-F04-P-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12H-F04-S-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12H-F04-S-FM02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12H-F04-S-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12H-F04-T-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12H-M04-P-FM01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12H-M04-P-FM02	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12H-M04-P-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12H-M04-S-FM01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12H-M04-S-FM02	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12H-M04-S-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12H-M04-T-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12N-F04-P-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12N-F04-S-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12N-F04-S-FM02	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12N-F04-S-FM03	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12N-F04-S-FM04	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12N-F04-S-MF01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12N-F04-T-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12N-M04-S-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12N-M04-S-FM03	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12N-M04-S-FM04	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12N-M04-T-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12S-F04-P-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12S-F04-P-MF01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12S-F04-S-FM01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12S-F04-S-FM02	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12S-F04-S-MF01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12S-F04-T-FM01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S12S-M04-P-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12S-M04-P-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12S-M04-S-FM01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12S-M04-S-FM02	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12S-M04-S-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S12S-M04-T-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13A-F04-S-FM01	A	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13A-F04-S-FM02	A	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13A-F04-S-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13A-F04-T-FM01	A	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13A-M04-P-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13A-M04-S-FM01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13A-M04-S-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13A-M04-T-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-P-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-P-FM02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-P-FM03	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-P-FM04	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-P-FM05	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-P-FM06	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-P-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-S-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-S-FM02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-S-FM03	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-S-FM05	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-S-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-F04-T-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-P-FM01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-P-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-P-FM03	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-P-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-S-FM01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-S-FM02	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-S-FM03	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-S-FM04	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-S-FM05	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-S-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13H-M04-T-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13N-F04-P-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13N-F04-P-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13N-F04-S-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13N-F04-S-FM03	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13N-F04-S-MF01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13N-F04-T-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13N-M04-P-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13N-M04-P-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13N-M04-S-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13N-M04-S-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13N-M04-S-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13N-M04-T-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13S-F04-P-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13S-F04-S-FM01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13S-F04-S-FM02	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13S-F04-S-FM03	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13S-F04-S-MF01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13S-F04-T-FM01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S13S-M04-P-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13S-M04-P-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13S-M04-P-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13S-M04-S-FM02	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13S-M04-S-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S13S-M04-T-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-P-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-P-FM02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-P-FM03	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-P-MF01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-S-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-S-FM02	A	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-S-FM03	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-S-FM04	A	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-S-FM05	A	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-S-MF01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-F04-T-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-P-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-P-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-P-FM03	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-P-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-P-MF02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-P-MF03	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-P-MF04	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-S-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-S-FM02	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-S-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-S-MF02	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14A-M04-T-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14H-F04-P-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14H-F04-P-FM02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14H-F04-P-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14H-F04-P-MF02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14H-F04-S-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14H-F04-S-FM02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14H-F04-S-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14H-F04-T-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14H-M04-P-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14H-M04-P-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14H-M04-P-FM03	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14H-M04-S-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14H-M04-S-MF02	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14H-M04-S-MF03	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14H-M04-T-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-P-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-P-FM02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-P-FM03	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-P-FM04	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-P-FM05	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-P-FM06	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-P-FM07	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-P-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-P-MF02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-S-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-S-FM02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-S-MF01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-S-MF02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-F04-T-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14N-M04-P-FM01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14N-M04-P-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14N-M04-P-FM03	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14N-M04-P-FM04	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14N-M04-P-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14N-M04-P-MF02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14N-M04-S-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14N-M04-T-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14S-F04-S-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14S-F04-S-MF01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14S-F04-T-FM01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S14S-M04-S-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14S-M04-S-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S14S-M04-T-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15A-F04-P-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15A-F04-S-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15A-F04-S-FM02	A	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15A-F04-S-FM03	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15A-F04-S-MF01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15A-F04-T-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15A-M04-P-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15A-M04-S-FM01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15A-M04-S-FM02	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15A-M04-S-FM03	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15A-M04-S-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15A-M04-T-MF01	A	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15H-F04-P-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15H-F04-P-FM02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15H-F04-S-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15H-F04-S-FM02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15H-F04-S-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15H-F04-S-MF02	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15H-F04-S-MF03	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15H-F04-T-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15H-M04-P-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15H-M04-P-FM02	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15H-M04-P-FM03	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15H-M04-P-FM04	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15H-M04-S-FM01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15H-M04-S-FM02	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15H-M04-S-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15H-M04-T-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15N-F04-P-FM01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15N-F04-P-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15N-F04-P-MF02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15N-F04-P-MF03	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15N-F04-S-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15N-F04-S-FM02	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15N-F04-S-MF01	H	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15N-F04-T-FM01	N	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15N-M04-P-FM01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15N-M04-P-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15N-M04-P-MF02	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15N-M04-P-MF03	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15N-M04-S-FM01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15N-M04-S-FM02	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15N-M04-S-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15N-M04-T-MF01	H	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15S-F04-S-FM01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15S-F04-S-MF01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15S-F04-T-FM01	S	F	04F	MSP-IMPROV	4
MSP-IMPROV-S15S-M04-S-FM01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15S-M04-S-MF01	S	M	04M	MSP-IMPROV	4
MSP-IMPROV-S15S-M04-T-MF01	N	M	04M	MSP-IMPROV	4
MSP-IMPROV-S01A-F05-R-FF01	A	F	05F	MSP-IMPROV	5
MSP-IMPROV-S01H-F05-R-FF01	H	F	05F	MSP-IMPROV	5
MSP-IMPROV-S01N-F05-R-FF01	N	F	05F	MSP-IMPROV	5
MSP-IMPROV-S01N-F05-R-FF02	N	F	05F	MSP-IMPROV	5
MSP-IMPROV-S01S-F05-R-FF01	S	F	05F	MSP-IMPROV	5
MSP-IMPROV-S01S-F05-R-FF02	S	F	05F	MSP-IMPROV	5
MSP-IMPROV-S02A-F05-R-FF01	A	F	05F	MSP-IMPROV	5
MSP-IMPROV-S02H-F05-R-FF01	H	F	05F	MSP-IMPROV	5
MSP-IMPROV-S02N-F05-R-FF01	N	F	05F	MSP-IMPROV	5
MSP-IMPROV-S02N-F05-R-FF02	N	F	05F	MSP-IMPROV	5
MSP-IMPROV-S02S-F05-R-FF01	S	F	05F	MSP-IMPROV	5
MSP-IMPROV-S02S-F05-R-FF02	S	F	05F	MSP-IMPROV	5
MSP-IMPROV-S03A-F05-R-FF01	A	F	05F	MSP-IMPROV	5
MSP-IMPROV-S03H-F05-R-FF01	H	F	05F	MSP-IMPROV	5
MSP-IMPROV-S03N-F05-R-FF01	N	F	05F	MSP-IMPROV	5
MSP-IMPROV-S03N-F05-R-FF02	N	F	05F	MSP-IMPROV	5
MSP-IMPROV-S03S-F05-R-FF01	S	F	05F	MSP-IMPROV	5
MSP-IMPROV-S03S-F05-R-FF02	S	F	05F	MSP-IMPROV	5
MSP-IMPROV-S04A-F05-R-FF01	A	F	05F	MSP-IMPROV	5
MSP-IMPROV-S04H-F05-R-FF01	H	F	05F	MSP-IMPROV	5
MSP-IMPROV-S04N-F05-R-FF01	N	F	05F	MSP-IMPROV	5
